,index,text,label,mandate,page_no
12909,880,"#$%$-%$@""$@<0)$()$*+,)",0.0,advocard,45
12910,8921,SPE within & ex NAV transactions) 3  average Reinvestment-Yield-Spread (above 20Y EUR Swap)** 65bps * SPEs allocation according to the pro rata look-through results 3.2   Investment Objectives - Generali Versicherung AG 3.2.1   Investment Objectives -  GV NO LIFE Investment KPIs - EURM Investment KPIs - EURM 3.2.2   Investment Objectives -  GV HEALTH IFRS current income including SPE* (ex.,False,wien,4
12911,2400,"""Indemnification""  means that the Fund will be required to indemnify the Management Company, any  portfolio manager and their affiliates and each of their respective partners, officers, directors, employees,  stockholders, shareholders and other persons who serve at the request of the Management Company  on behalf of the Fund or the Compartment for certain liabilities incurred in connection with the affairs  of the Fund.",False,funds,36
12912,3341,"consultation with the relevant Defaulting Investor, take any one or more of the ",0.0,funds,80
12913,7927,but so that such Investor's Contribution shall not at any time exceed ,0.0,funds,296
12914,5527,"United States Federal or State securities laws, the Company Law or ",0.0,funds,183
12915,6879,"In case of the  launch of an additional class of Units, this Appendix will be updated as  appropriate.",False,funds,246
12916,7264,"""Final Closing Date"" ",0.0,funds,265
12917,7157,"263  Unitholders do not have the right to redeem their Units at any time prior to the  liquidation of the Compartment (except, as otherwise provided for in this  Appendix).",False,funds,262
12918,1498,"monthly",False,advocard,72
12919,6508,Derivative transactions may only be executed under an ISDA framework  agreement tailored for Luxembourg investors and must be fully collateralized.,False,funds,229
12920,9128,<= 10% These limits are calculated: 1. considering the issuer country of risk and both direct and  indirect positions 2.,False,wien,17
12921,3216, means undertakings for collective investments in transferable securities; ,0.0,funds,72
12922,4760,"""Previous Investor"" ",0.0,funds,144
12923,9029,Investment Limits and Constraints - Generali Versicherung AG - NO LIFE Restrictions applying to: Limit Description / Qualitative limits Constraint /  Quantitative limit Scope of application (e.g.,False,wien,11
12924,5889,Each Drawdown Notice shall  contain summary details of any proposed Investment to which it relates (if any)  or the proposed use of the drawn down amounts as well as full details of the  relevant bank account of the Compartment to which payment is to be made.,False,funds,199
12925,3655,"distributable by the Management Company, after payment of the relevant expenses, in accordance with ",0.0,funds,95
12926,6583,provided that: ,0.0,funds,232
12927,4694,"""Commitment Agreement"" ",0.0,funds,143
12928,7878,"Notwithstanding the foregoing, the Compartment is authorised to invest up  to 100% of the Net Asset Value of the Compartment in undertakings for  collective investment that are subject to risk diversification requirements  295  that are comparable to the risk diversification requirements applicable under  this Section.",False,funds,293
12929,4335,or ,0.0,funds,126
12930,4174,Compartment; ,0.0,funds,119
12931,6904,does not proceed to completion (and the Management Company is ,0.0,funds,247
12932,1981,(e),0.0,funds,16
12933,6411,as a consideration; and ,0.0,funds,223
12934,7975,deliver an additional Drawdown Notice to make up any shortfall of a ,0.0,funds,299
12935,7371,3 para.,False,funds,269
12936,6873,1.6 Compartment  Duration  The Compartment is established as of the Formation Date and it shall continue  until the expiry of 15 years from the First Closing Date.,False,funds,246
12937,6623,236  8.,False,funds,235
12938,1124," Ulrich Ostholt",False,advocard,54
12939,7212,"confirms, grants or asserts any right of sovereign or other immunity;  ",0.0,funds,263
12940,6502,"of the Compartment Assets including the Compartment's bank accounts, ",0.0,funds,229
12941,8142,The Management Company may require any Unitholder to provide it with any  information that it may consider necessary for the purpose of determining  whether or not such owner of Units is or will be a Banned Person.,False,funds,307
12942,1617,"to Article 5 of Taxonomy",False,advocard,74
12943,6330,Management Company may in its absolute discretion determine for the purposes of calculating the Net ,0.0,funds,218
12944,2304,"Unless otherwise provided for under the relevant Appendix, the Fund, on ",0.0,funds,29
12945,795,"Whereby an investment in a fund does not comply with one or more limit and/or requirement set out below, the authorization (“waiver”) from the Insurance Companies must be obtained before proceeding with the investment.",False,advocard,41
12946,8718,systems are used for the Fund and the Compartment; ,0.0,funds,335
12947,2755,The Compartment will not invest in securitizations as defined in Regulation  (EU) 2017/2402.,1,funds,51
12948,1651,"to Board, Pay, Ownership &",False,advocard,75
12949,642,"European Covered Bonds with a AAA credit rating, aggregated
considering a reduced market value calculated applying a 0,75
weight factor

($) So called “bailinable” (Regulation (EU) No 806/2014) bonds are
considered with 50% of their market value.",1,advocard,36
12950,2554,"""Associate"" ",0.0,funds,45
12951,1070,Government and Govt.,False,advocard,52
12952,7274,"""Formation Date"" ",0.0,funds,265
12953,1628,"",False,advocard,74
12954,9144,Currency risk limit The market value of assets denominated in a different currency  than the portfolio reference one (net of any hedging or derivatives  effect) cannot exceed a percentage of the total MV assets of the  portfolio <= 10% Total MV assets of each portfolio 1.,1,wien,18
12955,1479,"Standard deviation",False,advocard,72
12956,2096,"Unitholder shall not, disclose to any person, firm or corporation or use to the ",0.0,funds,19
12957,5035,"purposes of resale into shares smaller than a share costing, by ",0.0,funds,159
12958,6031,"United States Federal or State securities laws, the Company Law or ",0.0,funds,207
12959,1549,"jan.hendricks@generali.com",False,advocard,73
12960,6834,244  APPENDIX 9.,False,funds,243
12961,6621,"7.6 Insurance  Trustee  To the extent that a Unitholder qualifying as German Regulated Investor has  appointed an Insurance Trustee and as long as a Unitholder's Units are directly  part of the Guarantee Assets of such Unitholder, the respective Unitholder's  Units may only be Transferred with the written consent of the Insurance  Trustee in accordance with Sections 128, 129 of the German Insurance  Supervisory Act.",False,funds,234
12962,5495,"6.5 Distributions  in specie  The Management Company shall be entitled, subject to the prior approval of  the Unitholders by a Unitholders' 75% Resolution and unless such Investment  is subject to restrictions on any such distribution, to make a distribution of assets  in specie in relation to Investments, on the basis set out in this Section 6.5 at the  value attributable to such assets.",False,funds,181
12963,5030,regulatory clearance or approval; ,0.0,funds,159
12964,1956,"BNP  Paribas Securities Services SCA is a licensed bank incorporated in France as a  16  societe en commandite par actions  (partnership limited by shares) under  No.552 108 011, authorised by the  Autorite de Controle Prudentiel et de  Resolution  (ACPR) and supervised by the  Autorite des Marches Financiers (AMF), with its registered address at 3 rue d'Antin, 75002 Paris, acting through  its Luxembourg Branch, whose office is at 60, avenue J.F.",False,funds,14
12965,2175,prices; ,0.0,funds,23
12966,350,performance of the delegated activities; ,0.0,advocard,16
12967,701,"V. Minimum rating: B-/B3

VI.",1,advocard,37
12968,6755,"distributable by the Management Company, after payment of the relevant expenses, in accordance with ",0.0,funds,241
12969,5053,(c),0.0,funds,160
12970,3832,"This Section shall apply where an Investor is admitted to the Compartment  after the First Closing Date ("" Subsequent Investor "") pursuant to the foregoing  provisions of this Section, and Units have been issued to existing Investors  ( ""Previous Investors"" ) on or after the First Closing Date but prior to the first  Drawdown Notice sent to such Subsequent Investor.",False,funds,103
12971,5043,"Section 7.2 shall be deemed to have the Management Company's consent, ",0.0,funds,159
12972,6063,"investment management company, foundation or bank or (bb) another ",0.0,funds,208
12973,6274,(,0.0,funds,217
12974,1010,& SAA).,False,advocard,49
12975,8323, means the segregated pool of assets (,0.0,funds,314
12976,5184,50 para.,False,funds,167
12977,464,"GIAM shall indemnify and keep indemnified the Company against all reasonable damages, losses or costs (including  reasonable legal costs) suffered or incurred by the Company arising as a result of any breach of this Agreement by virtue  of the gross negligence or wilful default of or fraud by GIAM or any of its officers or employees or delegates.",False,advocard,21
